id,school,stratum,gender,age,bullied,escs,skip_sch,CM033Q01S,CM474Q01S,CM155Q01S,CM155Q04S,CM411Q01S,CM411Q02S,CM803Q01S,CM442Q02S,CM034Q01S,CM305Q01S,CM496Q01S,CM496Q02S,CM423Q01S,CM192Q01S,CM603Q01S,CM571Q01S,CM564Q01S,CM564Q02S,CM447Q01S,CM273Q01S,CM408Q01S,CM420Q01S,CM446Q01S,CM559Q01S,CM828Q03S,CM464Q01S,CM800Q01S,CM982Q01S,CM982Q02S,CM982Q03S,CM982Q04S,CM992Q01S,CM992Q02S,CM915Q01S,CM915Q02S,CM906Q01S,CM909Q01S,CM909Q02S,CM909Q03S,CM949Q01S,CM949Q02S,CM00GQ01S,CM955Q03S,CM905Q01S,CM919Q01S,CM919Q02S,CM954Q01S,CM954Q04S,CM943Q01S,CM943Q02S,CM953Q03S,CM948Q01S,CM948Q02S,CM948Q03S,CM936Q01S,CM939Q02S,CM967Q01S,CM967Q03S
9604363,9600002,BRN02,1,15.92,-1.228,-0.7838,0,,,,,,,,0,,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,1,,,,1,0,,,0,0,,,,,,,,
9604402,9600002,BRN02,1,15.67,-1.228,0.7589,0,,1,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,
9604450,9600002,BRN02,1,15.83,0.0959,-0.3992,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604501,9600002,BRN02,1,16.08,-1.228,-1.1416,1,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,1,,,
9604537,9600002,BRN02,1,15.83,1.0923,-0.7877,0,,,1,1,,,,,,,,,,,,,,,,0,,0,,,,0,,1,0,0,0,,,,,0,,,,,,,,,,,,,,,1,,,,,,,
9604568,9600002,BRN02,1,16.17,-0.1325,-1.3436,0,,,,,,,,,0,0,,,1,0,,,0,0,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,,
9604599,9600002,BRN02,1,16.08,-0.1325,-0.2868,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,1,0,,,,
9604636,9600002,BRN02,1,16.17,1.1181,0.3435,0,1,,,,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,,,,,,,,,,
9604730,9600002,BRN02,1,16.08,-1.228,0.0146,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,
9604792,9600002,BRN02,1,15.5,-0.1325,-0.3555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604810,9600002,BRN02,1,16.25,1.4974,-1.0833,1,1,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
9604833,9600002,BRN02,1,16.25,0.1751,-0.5228,0,1,,,,,,,,,,0,0,0,,,,,,0,,,,,0,,,,,,,,,,0,1,,1,1,0,,,,,,,,,,,,,,,,,,0,0
9604836,9600002,BRN02,1,15.42,-1.228,-1.5497,0,,,,,,,,,,,0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,0,,,,,,,,
9604865,9600002,BRN02,1,15.92,-1.228,-0.0743,0,,,,,,,,,0,0,,,0,0,,,0,1,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,
9604904,9600002,BRN02,1,16,-1.228,0.1639,0,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,
9604954,9600002,BRN02,1,15.42,-0.4588,-0.7919,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605019,9600002,BRN02,1,16,0.7725,0.0217,0,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,
9605021,9600002,BRN02,1,16.17,0.7413,-1.9325,0,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,1,1,0,,,,,,1,0,,,,,,,,,,,,
9605090,9600002,BRN02,1,16.25,-0.4588,1.3615,0,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9605223,9600002,BRN02,1,16.08,-1.228,0.4316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605258,9600002,BRN02,1,15.58,2.8541,0.26,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9605359,9600002,BRN02,1,16.08,-1.228,-0.4448,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
9605377,9600002,BRN02,1,15.75,-1.228,0.1767,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,,,0,1
9605379,9600002,BRN02,1,15.83,0.4253,-0.6662,1,,,0,1,,,,,,,,,0,,,,,,,,,,,,,,1,1,1,0,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
9605415,9600002,BRN02,1,15.5,0.5381,-0.7764,0,,,,,,,,,,,,,,,0,,,,0,0,,,,,1,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
9605467,9600002,BRN02,1,15.92,1.0452,-2.105,0,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,0
9605486,9600002,BRN02,1,16.17,0.2988,-0.267,0,0,,,,,,,,,,,,,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,1,,
9605495,9600002,BRN02,1,15.33,0.7516,-0.8879,0,,,1,1,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,
9605525,9600002,BRN02,1,15.67,-1.228,0.6875,0,,,,,,,,,,,1,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
9605543,9600002,BRN02,1,15.58,1.3275,-1.9497,1,1,0,,,0,1,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9605566,9600002,BRN02,1,16,1.0336,-0.297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9605577,9600002,BRN02,1,15.92,-0.391,0.2178,0,1,0,,,0,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9605707,9600002,BRN02,1,15.67,2.1087,-0.2331,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,,0,0,0,0,,0,0
9605722,9600002,BRN02,1,15.92,-0.267,0.4501,0,,1,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,
9605817,9600002,BRN02,1,16,-1.228,0.1999,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605825,9600002,BRN02,1,15.92,1.4806,-0.9143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605828,9600002,BRN02,1,15.42,-1.228,0.9277,0,1,0,,,1,1,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,1,0
9605832,9600002,BRN02,1,15.92,-1.228,-0.2516,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,
9605948,9600002,BRN02,1,16,0.1361,-0.6257,0,,,,,,,,,,,,,,,,,,,,,0,,1,1,,,,1,0,1,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,
9606071,9600002,BRN02,1,15.58,1.4316,-0.1975,0,,,,,,,,,0,,,,,,,,,,0,,0,,,,0,,1,,,,,,,,,,1,0,0,,,,,,1,1,,,,,,,,,,,,
9606111,9600002,BRN02,1,16.17,1.4825,1.4381,0,,,,,,,0,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,1,0,,,0,,,,,,,,,
9600019,9600003,BRN02,1,15.58,-1.228,0.2283,0,,,,,1,0,,,,0,,,,,,,0,1,1,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,0,,,,
9600120,9600003,BRN02,2,15.67,-1.228,-1.162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,,,,,,1,0,,,,,,,,
9600193,9600003,BRN02,2,15.33,1.7433,-0.0634,0,,,,,,,0,,,,,,,,,,,,0,,,,,0,1,,,,,,,1,0,,,,,,,,,,,,1,0,,,,,,,,,,,,
9600203,9600003,BRN02,2,15.5,0.7726,0.6069,0,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
9600243,9600003,BRN02,1,15.42,0.2988,-1.1646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600291,9600003,BRN02,1,16.17,0.5215,-0.6239,0,,,,,,,,,,,,,,,,,,,,,0,,0,1,,,,1,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9600300,9600003,BRN02,2,15.83,1.284,0.3698,0,,0,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,
9600333,9600003,BRN02,1,15.58,-1.228,-1.2517,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,1,,,,,,,,,,0,,,,,,,,,,,,0,,,
9600375,9600003,BRN02,2,15.83,0.7812,-1.0079,0,,,,,,,,,,,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9600419,9600003,BRN02,1,16,1.3196,0.324,0,,,,,,,,,,,0,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,
9600454,9600003,BRN02,2,15.83,-1.228,-0.3969,0,0,,,,,,,,,,,,1,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
9600510,9600003,BRN02,2,15.83,1.0896,-0.37,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,
9600571,9600003,BRN02,2,15.33,0.842,-1.4949,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,,1,1,0,0,,0,0
9600645,9600003,BRN02,1,16.08,-1.228,-1.1064,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600653,9600003,BRN02,2,16.08,2.3194,0.9359,0,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
9600709,9600003,BRN02,2,15.33,0.6415,-1.0289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600729,9600003,BRN02,2,15.5,-1.228,-0.3599,0,1,1,,,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9600960,9600003,BRN02,2,15.83,0.6616,-0.5207,0,,,,,,,,,,0,,,,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9600964,9600003,BRN02,1,16.08,-0.391,0.7556,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600972,9600003,BRN02,2,15.83,-1.228,-1.431,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,0,0,,,,,,,,
9600975,9600003,BRN02,1,15.67,1.1453,-0.3106,1,,,1,0,,,,,,,,,0,,,,,,,,,,1,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,1,,,,,,,
9601027,9600003,BRN02,2,16,2.3138,2.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,0,,,,,,,,,,0,0,0,,,,
9601110,9600003,BRN02,1,15.83,-1.228,-0.6979,0,,1,1,1,1,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601115,9600003,BRN02,1,16.08,0.2289,-0.0325,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,1,1,0
9601211,9600003,BRN02,1,15.5,0.379,-1.0593,0,,,,,,,,,,1,0,0,,0,0,,0,0,,,,,,,,,,0,0,0,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,
9601231,9600003,BRN02,1,16,-1.228,0.0316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,1,,,,,,,,1,,
9601267,9600003,BRN02,2,15.67,0.6302,1.231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601275,9600003,BRN02,2,15.92,1.5274,0.033,0,,,,,,,,,,1,,,,,,,,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
9601282,9600003,BRN02,2,16.17,-1.228,-0.4289,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,,1,1,0,0,,0,0
9601291,9600003,BRN02,2,16.08,-1.228,0.9011,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,1,0,,,,,0,,,,,0,0,,,,,,,,
9601313,9600003,BRN02,2,15.67,1.1358,0.0436,0,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
9601322,9600003,BRN02,1,16.17,-1.228,-0.5787,0,,,,,,,,,0,1,,,0,0,,,0,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
9601343,9600003,BRN02,1,15.92,-1.228,0.2876,0,,,,0,,,,,,,,,,,,,,,,,,,,1,0,,,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9601399,9600003,BRN02,1,16.08,-0.267,-1.3677,0,,,,,,,,0,,,,,0,,0,,,,,,,,,,,,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9601440,9600003,BRN02,2,15.75,-1.228,0.797,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,
9601521,9600003,BRN02,2,15.58,1.0452,0.7651,1,,,,,,,,,,,,,,,1,,,,0,0,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
9601523,9600003,BRN02,1,16.25,-1.228,0.6903,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601598,9600003,BRN02,1,15.67,-0.267,-0.3515,0,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601659,9600003,BRN02,2,15.83,1.4564,1.0359,1,,,1,0,,,,,,,,,,,,,,,,,,,,1,0,,,1,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,
9601727,9600003,BRN02,1,15.42,-0.267,0.6866,0,,,1,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9601770,9600003,BRN02,1,16.17,0.2988,-1.1871,1,,0,,,0,1,,,,,0,0,1,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
9601786,9600003,BRN02,1,15.83,0.996,-1.428,0,0,,,,,,,,,0,,,1,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9601790,9600003,BRN02,2,16.17,-1.228,-1.0389,0,,,,,0,1,,,,,,,,,1,,1,0,1,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
9601800,9600003,BRN02,2,16,-0.0351,-0.1517,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,1,0,0,,,,
9601857,9600003,BRN02,2,16.17,-1.228,0.7354,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601929,9600003,BRN02,1,15.42,-1.228,-1.0727,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,1,1,0,,,0,0
9601930,9600003,BRN02,1,16.08,1.1073,-1.4095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601993,9600003,BRN02,1,16,1.1825,0.0215,0,0,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,
9602072,9600003,BRN02,2,15.83,1.2779,-0.6586,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,0,0,,,,,,,,,,
9602131,9600003,BRN02,1,15.42,1.2155,0.8862,0,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,1,,0,0,0,,,,,,,,,,,,,,,,,,0,0
9602213,9600003,BRN02,1,15.5,-1.228,0.7864,0,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602257,9600003,BRN02,2,15.75,0.2988,-0.4016,0,,0,,,,,,,1,,,,,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,
9602279,9600003,BRN02,2,16.17,0.6364,1.4092,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,
9602332,9600003,BRN02,2,15.42,-1.228,-0.9437,1,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,,1,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9602361,9600003,BRN02,1,16.08,,-1.7537,0,,,,,,,,,,,,,,,,1,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,
9602392,9600003,BRN02,2,15.75,1.7486,0.3406,0,,,,,,,,,,0,0,0,,0,0,,1,1,,,,,,,,,,1,0,1,0,,,0,1,,,,,,,,,,,,,,,,,,,,,,,
9602440,9600003,BRN02,1,15.5,0.9078,0.0712,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,0,,,,,0,1,0,,,,
9602460,9600003,BRN02,2,15.58,1.1429,-1.2759,1,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,
9602748,9600003,BRN02,2,15.83,-0.2016,-2.2585,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602775,9600003,BRN02,1,16.17,-1.228,-0.0612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,,,0,,,,,,,,1,,,,,,,,,,,,,,
9602789,9600003,BRN02,1,15.67,-1.228,-1.3471,0,,0,,,0,0,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,
9602803,9600003,BRN02,2,15.75,0.6738,-1.4591,1,0,,,,,,,,,,0,1,1,,,,,,1,,,,,0,,,,,,,,,,0,1,,0,1,0,,,,,,,,,,,,,,,,,,0,0
9602822,9600003,BRN02,2,15.5,1.7015,-1.4607,1,,0,,,0,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,
9602862,9600003,BRN02,1,15.42,-0.267,0.1222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,
9602965,9600003,BRN02,2,15.5,-0.267,-0.6284,1,1,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,1,0,,,0,,,,,,,,,,,,,,
9603037,9600003,BRN02,2,15.83,-0.267,-1.4718,0,1,,,,,,,0,,,,,,0,,0,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
9603064,9600003,BRN02,1,16,-1.228,-0.5523,0,,,,,,,,,,,0,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
9603086,9600003,BRN02,2,16.08,1.2927,-0.6524,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603099,9600003,BRN02,2,15.33,1.5194,-0.6049,0,,0,,,0,1,,,,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,0,0,,,,,,,,0,,
9603131,9600003,BRN02,1,15.58,-1.228,-0.3967,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603151,9600003,BRN02,1,15.92,-1.228,0.2967,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,
9603215,9600003,BRN02,1,16.25,-0.4588,1.433,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9603227,9600003,BRN02,2,15.42,0.2988,-1.3484,0,1,,,,,,,,,1,,,1,1,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,
9603389,9600003,BRN02,1,16.25,-1.228,-0.3002,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9603597,9600003,BRN02,1,15.75,0.5805,-0.0853,0,,,,,,,,,,,0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,,,,,,,,
9603616,9600003,BRN02,2,15.83,-1.228,0.6963,0,,,,,,,,,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
9603654,9600003,BRN02,1,15.58,1.2826,-1.2123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,,0,,,,,,1,0,,,,,,,,
9603661,9600003,BRN02,1,15.5,-0.1325,-0.4276,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,1,0,,0,,,,,,,,,1,1,0,1,,,
9603858,9600003,BRN02,2,16.17,1.602,-0.2786,0,,,,,,,,,,0,0,1,,0,1,,0,1,,,,,,,,,,1,0,1,0,,,0,1,,,,,,,,,,,,,,,,,,,,,,,
9603908,9600003,BRN02,2,16,0.7179,-0.5715,0,,0,,,,,,,,,,,1,,,0,0,0,1,,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9603916,9600003,BRN02,1,15.33,0.0959,1.4775,0,,1,,,,,,,0,0,,,,,,0,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0
9603957,9600003,BRN02,2,16.25,0.3447,1.0502,1,1,,,,,,,,,0,,,1,0,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
9603979,9600003,BRN02,1,15.42,-1.228,-1.0923,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,
9603999,9600003,BRN02,2,15.5,-1.228,-0.8756,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604045,9600003,BRN02,2,15.33,0.4549,-0.4556,0,,,,,,,,,,1,,,,1,,,,,,,,0,1,,,,,,,,,0,0,1,1,,,,,,,0,,,,,1,0,,,,,,,,,,
9604070,9600003,BRN02,1,15.83,1.3517,-2.0764,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,
9604094,9600003,BRN02,1,16.25,-1.228,0.4234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,0,,,,,,,,,,,,,,,,,1,1,0,1,,,
9604117,9600003,BRN02,1,15.83,0.7179,-0.7368,0,1,,,,,,,,,,,,0,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
9604136,9600003,BRN02,2,16,-1.228,-0.4391,0,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,,,1,,,,,,,,,,,,,,
9604167,9600003,BRN02,1,16.25,-0.1325,-0.544,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,
9604172,9600003,BRN02,1,16.17,1.6755,-1.3442,0,,,,,,,0,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,,
9604175,9600003,BRN02,2,16.08,0.9787,-0.7088,0,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,,
9604194,9600003,BRN02,2,15.92,-1.228,0.6698,0,1,0,,,1,0,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9604196,9600003,BRN02,2,15.83,0.6017,1.3011,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,,,1,0
9604205,9600003,BRN02,2,15.5,,0.2639,0,,,,,,,,,,,,,,,,,,,,,0,,0,1,,,,1,0,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9604257,9600003,BRN02,2,16.17,0.2988,-0.3532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0,,,,,,,0,0,,,,,,,,
9604299,9600003,BRN02,2,15.67,0.8353,-0.6961,0,,0,,,,,,,,0,,,,,0,0,1,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,0,,,,,,,,,0,,
9604342,9600003,BRN02,2,16.08,-1.228,1.218,0,,1,,,,,,,,0,,,,,,0,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,0
9604384,9600003,BRN02,2,15.33,-1.228,-1.4277,0,,,,,,,,,,,0,1,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604414,9600003,BRN02,2,15.58,0.7613,-0.019,0,,0,,,0,1,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,
